stop_id,stop_name,latitude,longitude,routes
9400398375,"Velachery Mudhanmai Salai, Zone 14 Perungudi (Route 51) #5",12.9336154,80.2038226,51
9400398377,"Velachery Mudhanmai Salai, Zone 14 Perungudi (Route 51) #7",12.9404262,80.2056812,51
9400398378,"Velachery Mudhanmai Salai, Zone 14 Perungudi (Route 51) #10",12.9442869,80.2082021,51
9400398379,"Pallavaram - Thoraipakkam Road, Zone 14 Perungudi",12.948759,80.2098257,51
9400398380,"CMWSSB Division 188, Zone 14 Perungudi",12.9487729,80.2098975,51
9400398381,"Velachery Main Road, Zone 14 Perungudi (Route 51)",12.9534266,80.211823,51
9400398382,"Velachery Main Road, Zone 14 Perungudi",12.953444,80.2118662,51
9400398383,"Velachery Main Road, Zone 14 Perungudi (12.9639N)",12.9638777,80.2160234,"51,M1,V51"
9400398385,"Velachery Main Road, Zone 13 Adyar",12.971302200000002,80.2190042,"51,M1,V51"
9400398388,"Grand Southern Trunk Road, East Tambaram",12.9276798,80.1187584,"21G,E18,V51"
9400398389,"Grand Southern Trunk Road, East Tambaram (12.9274N)",12.9273885,80.1184664,"51,V51"
9400398391,"Grand Southern Trunk Road, East Tambaram (12.9293N)",12.9293289,80.1206916,"266,51"
9400398392,"Grand Southern Trunk Road, East Tambaram (12.9294N)",12.9293586,80.1206329,"266,51"
9401706170,"Taramani Road, Zone 13 Adyar",12.9751658,80.2208286,51
9402008106,"Velachery Main Road, Zone 13 Adyar (Route S13)",12.9712086,80.2192719,S13
9402032621,Velachery Mudhanmai Salai (12.9198) (Route 76),12.9198324,80.1825361,76
9402032622,Velachery Mudhanmai Salai (12.9198),12.9198056,80.1825618,76
9402032623,"Velachery Mudhanmai Salai, Gowriwakkam (Route 51) #5",12.9197846,80.1711521,51
9404967419,"Velachery Mudhanmai Salai, Zone 14 Perungudi (Route 51) #9",12.9443297,80.208265,51
9412758115,"Velachery Mudhanmai Salai, East Tambaram (Route V51)",12.9227473,80.1330624,V51
9412787718,"Mount - Medavakkam Road, Keelkattalai (Route V51)",12.9486549,80.1851006,V51
9412787720,"Mount - Medavakkam Road, Keelkattalai (Route V51) #2",12.955952,80.1868305,V51
9412787721,"Sabari Salai, Zone 14 Perungudi",12.9653705,80.1915804,V51
9412787723,"Madipakkam - Velachery Road, Zone 14 Perungudi",12.9648168,80.1963361,"M1,V51"
9412787724,"Madipakkam - Velachery Road, Zone 14 Perungudi (12.9649N)",12.9648849,80.1962538,"M1,V51"
9412787725,"Bazaar Road, Zone 14 Perungudi",12.965438,80.2013584,"M1,V51"
9412787727,"Bazaar Road, Zone 14 Perungudi (12.9653N)",12.9653278,80.2069929,"M1,V51"
9412787728,"Bazaar Road, Zone 14 Perungudi (12.9656N)",12.9656308,80.2043863,"M1,V51"
9412787729,"Bazaar Road, Zone 14 Perungudi (12.9658N)",12.9658462,80.2031164,"M1,V51"
9412787731,"Velachery Main Road, Zone 13 Adyar (12.9865N) #2",12.9864666,80.2229705,"S570,V51"
9412787732,"Velachery Main Road, Zone 13 Adyar (Route V51) #3",13.0048514,80.2202225,V51
9412787734,"Anna Salai (Mount Road), Zone 13 Adyar (13.0155N)",13.0155164,80.2250894,"E18,V51"
9412787735,"Anna Salai (Mount Road), Zone 13 Adyar (13.0221N)",13.0221111,80.226294,"M18C,V51"
9412787736,"1st Main Road, Zone 13 Adyar",13.0279977,80.2309273,"M18C,V51"
9412862312,Inner Ring Road (13.0343N),13.0343027,80.2121485,"588C,76,S570"
9412862313,Inner Ring Road,13.034286200000002,80.2122277,"588C,76,S570"
9417619429,"Mount - Medavakkam Road, Zone 14 Perungudi (Route 14M)",12.9725096,80.1915348,14M
9417619430,"Mount - Medavakkam Road, Zone 14 Perungudi",12.9725284,80.1914999,"14M,76"
9417619431,"Mount - Medavakkam Road, Ward 165",12.9818042,80.1957994,14M
9417619433,"Medavakkam Main Road, Ward 161",12.9946272,80.200283,14M
9417619436,"Medavakkam Main Road, Keelkattalai",12.9486369,80.1851774,"14M,76"
9417619438,"Mount - Medavakkam Road, Keelkattalai",12.955955100000002,80.1869989,"14M,18D,76"
9417619440,"Mount - Medavakkam Road, Ullagaram",12.9661068,80.1886704,14M
9417619441,"Mount - Medavakkam Road, Nanganallur (Route 18D) #2",12.968278,80.189535,18D
9417619442,"Mount - Medavakkam Road, Nanganallur",12.9682552,80.189596,"14M,76,M18C"
9417619443,"Mount - Medavakkam Road, Nanganallur (12.9682N)",12.9682417,80.1896401,"14M,76"
9417619444,"City Link Road, Ward 161 (Route S13)",12.994701,80.206559,S13
9417619445,"City Link Road, Ward 161",12.9947979,80.2067982,14M
9419760484,Anna Arch Flyover Ramp - CMWSSB Division 100,13.0753585,80.2176228,147C
9500680214,"Taramani Link Road, Zone 13 Adyar (Route M70) #3",12.9784111,80.2253294,M70
9500680215,"Taramani Link Road, Zone 13 Adyar (Route M70) #2",12.9804402,80.2286896,M70
9500730222,"Rajiv Gandhi IT Expressway, Zone 13 Adyar",12.9831713,80.2525253,M1
9500730223,"Taramani Link Road, Zone 13 Adyar (12.9803N)",12.9803011,80.2514556,"M1,S570"
9500730225,"Service Road, Zone 13 Adyar",12.9786209,80.2253008,"M1,S570"
9500730227,"Taramani Link Road, Zone 13 Adyar (12.9762N)",12.9762478,80.2215821,"M1,S570"
9504474773,"Anna Salai (Mount Road), Zone 5 Royapuram (Route 11G)",13.0703667,80.2737145,11G
9504474774,"Pallavan Salai, Zone 5 Royapuram (Route 11G)",13.0763679,80.2763591,11G
9504474775,General Hospital Road,13.081935,80.2774889,"11G,15B"
9504474776,Rattan Bazaar Road,13.0876798,80.2814746,"11G,15B"
9506980944,Rajiv Gandhi IT Expressway - CMWSSB Division 172 (12.9982N),12.9981705,80.2488385,"588C,5C"
9514055804,"Mount - Medavakkam Road, Pazhavanthangal (Route 18D)",12.9886237,80.197745,18D
9514055815,"Anna Salai (Mount Road), Zone 13 Adyar",13.0121297,80.2202503,"18D,S570"
9514067017,"Anna Salai (Mount Road), Zone 13 Adyar (Route 18D)",13.0294407,80.2369328,18D
9522345425,"Mount - Medavakkam Road, Ullagaram (Route 76)",12.9648478,80.188233,76
9522345426,"Mount - Medavakkam Road, Keelkattalai (Route 18D)",12.9654012,80.1882967,18D
9526179499,"Mount - Medavakkam Road, Nanmangalam",12.9387939,80.1823586,V51
9526179500,"Medavakkam Main Road, Nanmangalam",12.9392448,80.182525,"14M,76"
9570575688,"Ayanavaram Bus Terminus Service Road, Ward 69",13.0986329,80.2420053,23C
966544114,General Hospital Road (Route 15B),13.0812054,80.2730145,15B
9676647822,"Keelkattalai Bus Stand Service Road, Keelkattalai",12.956068,80.1862921,"18D,M1"
9734354380,Dr Radhakrishnan Salai - CMWSSB Division 119 (Route 27D),13.0446727,80.2630248,27D
9734368257,Dr Radhakrishnan Salai (Route 29C),13.0448097,80.2631942,29C
9734386075,Dr Radhakrishnan Salai (Route 29C) #3,13.0446914,80.2653248,29C
9734416560,Dr Radhakrishnan Salai - CMWSSB Division 121 (Route 27D) #2,13.0438762,80.2715829,27D
978588586,"Velachery Mudhanmai Salai, Zone 14 Perungudi (Route 51) #8",12.9404138,80.2056611,51
978589169,"Velachery Mudhanmai Salai, Zone 14 Perungudi (Route 51) #3",12.9290185,80.2025986,51
9886329408,"Foreshore Estate Bus Terminus Driveway, Zone 13 Adyar",13.0223777,80.276278,27D
9886468232,Dr Radhakrishnan Salai - CMWSSB Division 119,13.0446919,80.2630242,27D
9894539902,"2nd Avenue, Anna Nagar West - CMWSSB Division 100 (Route 147C)",13.0846068,80.2159694,147C
9894539903,Anna Arch Road - CMWSSB Division 100 (Route 147C),13.0813149,80.2177915,147C
9894539908,Dr Nair Road - CMWSSB Division 136,13.0409609,80.2405902,11%20%G
9903138576,Jawaharlal Nehru Road (100 Feet Road) (Route 588C),13.0580042,80.2116331,588C
9903138577,Jawaharlal Nehru Road (100 Feet Road) (13.0651N) #2,13.0650987,80.2112453,"588C,M70,S570"
9920370158,"Anna Salai (Mount Road), Zone 9 Teynampet (Route 11%20%G) #3",13.0606236,80.2610739,11%20%G
9920647758,"Madley Road, Zone 10 Kodambakkam",13.0345423,80.2300791,M18C
9921938866,Besant Nagar 2nd Avenue (Route 29C),12.9961023,80.2677142,29C
9921938867,Mahatma Gandhi Road (Route 29C),12.9962673,80.2624653,29C
9921938868,Dr Muthulakshmi Salai (Route 29C) #3,12.9987579,80.25609,29C
9921938869,Dr Muthulakshmi Salai (Route 29C),13.0002568,80.2563936,29C
9921938872,RK Mutt Road,13.0272018,80.2661429,29C
9921938873,Ramkrishna Mutt Road (Route 29C) #4,13.0299143,80.2667084,29C
9921938874,Ramkrishna Mutt Road (Route 29C) #2,13.0339289,80.2679807,29C
9921938875,Thiruvika Salai (Route 29C) #2,13.0376257,80.2676931,29C
9921938876,Thiruvika Salai,13.0417805,80.2682611,29C
9921938877,Dr Radhakrishnan Salai (Route 29C) #2,13.0446682,80.2653247,29C
9921938878,Dr Radhakrishnan Salai,13.0447817,80.2631832,29C
9921938879,Cathedral Road (Route 29C) #4,13.0461759,80.2565485,29C
9921938880,Cathedral Road (Route 29C) #3,13.0480058,80.2540431,29C
9921938881,Cathedral Road (Route 29C) #2,13.050467,80.2526125,29C
9921938882,Cathedral Road,13.0514535,80.2518364,29C
9921938883,Uttamar Gandhi Salai (Nungambakkam High Road) (Route 29C) #6,13.0549423,80.2496076,29C
9921938884,Uttamar Gandhi Salai (Nungambakkam High Road) (Route 29C) #4,13.0573111,80.2486595,29C
9921938885,Uttamar Gandhi Salai (Nungambakkam High Road) (Route 29C) #2,13.0594268,80.2479477,29C
9921938886,Uttamar Gandhi Salai (Nungambakkam High Road),13.060609,80.2474532,29C
9921938887,Haddows Road (Route 29C) #2,13.0666679,80.247881,29C
9921938888,Haddows Road (Route 29C),13.0671202,80.2479099,29C
9921938889,College Road (Route 29C),13.0677731,80.2465395,29C
9921938890,Mc Nichols Road,13.0704688,80.2420456,29C
9921938891,EVR Periyar Salai (Route 29C),13.0787743,80.2521242,29C
9921938892,Raja Annamalai Road (Route 29C),13.0799617,80.2546471,29C
9921938893,Gangadeeshwar Koil Street,13.083453,80.2545545,29C
9921938894,Brick Klin Road (Route 29C),13.0872312,80.2507024,29C
9921938896,Brick Klin Road,13.0972562,80.2513655,29C
9921938897,Cooks Road (Route 29C) #2,13.102398,80.2525825,29C
9921938898,Perambur High Road (Route 29C) #3,13.1049467,80.253114,29C
9921938899,Perambur High Road (Route 29C),13.1061602,80.2505118,29C
9921938904,Vasan Street,13.1085828,80.2482599,29C
9921942426,Besant Nagar 1st Avenue Service Road,13.0003026,80.2657987,29C
9925164641,East Coast Road - CMWSSB Division 182,12.9767683,80.2591481,588C
9925164642,Rajiv Gandhi IT Expressway - CMWSSB Division 180 (Route 588C),12.9911149,80.2506166,588C
9925164643,Service Road - CMWSSB Division 172,13.0060208,80.2474155,588C
9925164644,Gandhi Mandapam Flyover - CMWSSB Division 172,13.0067764,80.2407171,588C
9925164645,Inner Ring Road (Route 588C) #3,13.0141061,80.2045404,588C
9925164646,Inner Ring Road (Route 588C),13.0243279,80.2069309,588C
9933687788,"Chennai Bus Stop (13.0937, 80.1085)",13.0936958,80.1084728,266
