stop_id,stop_name,latitude,longitude
9864935323,Stop_9864935323,13.1924137,80.1528963
9864935447,Stop_9864935447,13.1825577,80.1477441
9864935583,Stop_9864935583,13.1810412,80.1456597
9864935717,Stop_9864935717,13.1780528,80.136228
9864935802,Stop_9864935802,13.1792666,80.1296641
9865114872,Stop_9865114872,13.1811273,80.1163829
9865114985,Stop_9865114985,13.1789921,80.1013557
9865115252,Stop_9865115252,13.1756293,80.0767806
9865115352,Stop_9865115352,13.1738332,80.0725469
9865115487,Stop_9865115487,13.1677664,80.067719
9865115629,Stop_9865115629,13.1521683,80.0562176
9865222174,Stop_9865222174,13.1438112,80.0530238
9865222187,Stop_9865222187,13.1422694,80.0536805
9865222270,Stop_9865222270,13.1384114,80.0526312
9865222354,Stop_9865222354,13.1350323,80.053203
9865806934,Stop_9865806934,13.1276162,80.0529501
9865806966,Stop_9865806966,13.1278471,80.0521881
9865807040,Stop_9865807040,13.125207,80.0528336
9865807060,Stop_9865807060,13.1250435,80.0520493
9865807251,Stop_9865807251,13.1109847,80.0519066
9865807344,Stop_9865807344,13.1074508,80.052797
9865807385,Stop_9865807385,13.1024558,80.0520429
9865807392,Stop_9865807392,13.1032527,80.0528582
9865807493,Stop_9865807493,13.0961125,80.0528887
9865807510,Stop_9865807510,13.0956181,80.0522361
9865807745,Stop_9865807745,13.087432,80.0592936
9865807811,Stop_9865807811,13.0881139,80.0576443
9865807969,Stop_9865807969,13.0762007,80.0673127
9865807970,Stop_9865807970,13.0760405,80.0683337
9865808008,Stop_9865808008,13.0686634,80.0720323
9865808125,Stop_9865808125,13.0644838,80.0755814
9865864093,Stop_9865864093,13.0543904,80.0812227
9865864106,Stop_9865864106,13.05268,80.0827219
9872392719,Stop_9872392719,13.0888432,80.2893272
9886329408,Stop_9886329408,13.0223777,80.276278
9886468232,Stop_9886468232,13.0446919,80.2630242
9894539902,Stop_9894539902,13.0846068,80.2159694
9894539903,Stop_9894539903,13.0813149,80.2177915
9894539905,Stop_9894539905,13.0666172,80.230754
9894539908,Stop_9894539908,13.0409609,80.2405902
9894539911,Stop_9894539911,13.0364341,80.2394012
9903138576,Stop_9903138576,13.0580042,80.2116331
9903138577,Stop_9903138577,13.0650987,80.2112453
9916421668,Stop_9916421668,12.9613123,80.1872291
9918041829,Stop_9918041829,13.0289526,80.2367701
9920341481,Stop_9920341481,13.0220342,80.2261973
9920341482,Stop_9920341482,13.0195376,80.2064926
9920341495,Stop_9920341495,13.0080474,80.2131366
9920362744,Stop_9920362744,13.0633636,80.2615709
9920370156,Stop_9920370156,13.0536924,80.2530652
9920370157,Stop_9920370157,13.056719,80.2566529
9920370158,Stop_9920370158,13.0606236,80.2610739
9920387333,Stop_9920387333,13.0630453,80.263971
9920387335,Stop_9920387335,13.0305766,80.2511416
9920387336,Stop_9920387336,13.0329132,80.2529106
9920387338,Stop_9920387338,13.0274071,80.2449173
9920647758,Stop_9920647758,13.0345423,80.2300791
9921938866,Stop_9921938866,12.9961023,80.2677142
9921938867,Stop_9921938867,12.9962673,80.2624653
9921938868,Stop_9921938868,12.9987579,80.25609
9921938869,Stop_9921938869,13.0002568,80.2563936
9921938872,Stop_9921938872,13.0272018,80.2661429
9921938873,Stop_9921938873,13.0299143,80.2667084
9921938874,Stop_9921938874,13.0339289,80.2679807
9921938875,Stop_9921938875,13.0376257,80.2676931
9921938876,Stop_9921938876,13.0417805,80.2682611
9921938877,Stop_9921938877,13.0446682,80.2653247
9921938878,Stop_9921938878,13.0447817,80.2631832
9921938879,Stop_9921938879,13.0461759,80.2565485
9921938880,Stop_9921938880,13.0480058,80.2540431
9921938881,Stop_9921938881,13.050467,80.2526125
9921938882,Stop_9921938882,13.0514535,80.2518364
9921938883,Stop_9921938883,13.0549423,80.2496076
9921938884,Stop_9921938884,13.0573111,80.2486595
9921938885,Stop_9921938885,13.0594268,80.2479477
9921938886,Stop_9921938886,13.060609,80.2474532
9921938887,Stop_9921938887,13.0666679,80.247881
9921938888,Stop_9921938888,13.0671202,80.2479099
9921938889,Stop_9921938889,13.0677731,80.2465395
9921938890,Stop_9921938890,13.0704688,80.2420456
9921938891,Stop_9921938891,13.0787743,80.2521242
9921938892,Stop_9921938892,13.0799617,80.2546471
9921938893,Stop_9921938893,13.083453,80.2545545
9921938894,Stop_9921938894,13.0872312,80.2507024
9921938895,Stop_9921938895,13.0906326,80.2510679
9921938896,Stop_9921938896,13.0972562,80.2513655
9921938897,Stop_9921938897,13.102398,80.2525825
9921938898,Stop_9921938898,13.1049467,80.253114
9921938899,Stop_9921938899,13.1061602,80.2505118
9921938901,Stop_9921938901,13.1087237,80.2482805
9921938902,Stop_9921938902,13.1086719,80.2482733
9921938903,Stop_9921938903,13.1086249,80.248267
9921938904,Stop_9921938904,13.1085828,80.2482599
9921938905,Stop_9921938905,13.1085087,80.2482512
9921942425,Stop_9921942425,13.0004016,80.265804
9921942426,Stop_9921942426,13.0003026,80.2657987
9925164641,Stop_9925164641,12.9767683,80.2591481
9925164642,Stop_9925164642,12.9911149,80.2506166
9925164643,Stop_9925164643,13.0060208,80.2474155
9925164644,Stop_9925164644,13.0067764,80.2407171
9925164645,Stop_9925164645,13.0141061,80.2045404
9925164646,Stop_9925164646,13.0243279,80.2069309
9932032471,Stop_9932032471,12.9191476,80.2301533
9932746317,Stop_9932746317,13.1076464,80.1866674
9933687788,Stop_9933687788,13.0936958,80.1084728
9992430694,Stop_9992430694,13.1064674,80.2801183
9992430955,Stop_9992430955,13.1112707,80.27785
10016012917,Stop_10016012917,12.9651441,80.2474527
10016030270,Stop_10016030270,12.9671399,80.2480544
10036499425,Stop_10036499425,13.0320877,80.2422636
10036499426,Stop_10036499426,13.031926,80.241303
10102264735,Stop_10102264735,13.0930674,80.2917553
10102275912,Stop_10102275912,13.0942257,80.2921033
10115681436,Stop_10115681436,13.1045485,80.2758378
10115681437,Stop_10115681437,13.104393,80.2758788
10115882544,Stop_10115882544,13.095673,80.2864412
10115882552,Stop_10115882552,13.0936205,80.2861429
10120161717,Stop_10120161717,12.975928,80.2211155
10120161757,Stop_10120161757,12.9752026,80.2207427
10187877326,Stop_10187877326,13.0876838,80.2836744
10291068729,Stop_10291068729,13.0906372,80.1987219
10291068730,Stop_10291068730,13.0949675,80.1985353
10291068731,Stop_10291068731,13.0950055,80.1988058
10291068732,Stop_10291068732,13.1020524,80.1943128
10291068733,Stop_10291068733,13.1020714,80.1945098
10297987466,Stop_10297987466,12.919423,80.2298567
10308012376,Stop_10308012376,13.0408309,80.2321597
10536304466,Stop_10536304466,13.074746,80.2862815
10536304467,Stop_10536304467,13.074677,80.2864212
10606088293,Stop_10606088293,13.0417795,80.1757089
10798124380,Stop_10798124380,13.0856683,80.2798513
10893145245,Stop_10893145245,13.103936,80.2738432
11013403743,Stop_11013403743,12.8276033,80.1649846
11013403744,Stop_11013403744,12.827753,80.1651199
11195610936,Stop_11195610936,12.9960039,80.1099645
11195612538,Stop_11195612538,13.0317541,80.1112908
11195612539,Stop_11195612539,13.0350492,80.1120955
11195612540,Stop_11195612540,13.0381183,80.1132093
11195612541,Stop_11195612541,13.0411612,80.1144639
11195612542,Stop_11195612542,13.0438277,80.1153383
11195612543,Stop_11195612543,13.0464185,80.1118353
11195612544,Stop_11195612544,13.0523107,80.1127741
11195612545,Stop_11195612545,13.0557284,80.1139569
11195612546,Stop_11195612546,13.0619783,80.1130718
11195612547,Stop_11195612547,13.0662136,80.1126212
11195612548,Stop_11195612548,13.0748382,80.1117817
11195612549,Stop_11195612549,13.0816886,80.1093596
11195612550,Stop_11195612550,13.0865074,80.1087025
11195612551,Stop_11195612551,13.0936827,80.1085094
11195612552,Stop_11195612552,13.0983825,80.1084477
11195612553,Stop_11195612553,13.1027426,80.108453
11195612554,Stop_11195612554,13.1113894,80.108732
11195612555,Stop_11195612555,13.1142499,80.1082814
11195612556,Stop_11195612556,13.1164494,80.1005459
11195612557,Stop_11195612557,13.1167524,80.1005673
11197039984,Stop_11197039984,12.9752812,80.1326707
11197039985,Stop_11197039985,12.9782314,80.1304686
11197039986,Stop_11197039986,12.9832993,80.1276737
11218122311,Stop_11218122311,13.0350531,80.1120641
11218122312,Stop_11218122312,13.0381197,80.1131841
11218122313,Stop_11218122313,13.0411796,80.1144347
11218122314,Stop_11218122314,13.0450074,80.115662
11218122315,Stop_11218122315,13.0464201,80.1118008
11218122316,Stop_11218122316,13.0523102,80.1127315
11218122317,Stop_11218122317,13.0557341,80.113918
11218122318,Stop_11218122318,13.0619668,80.1130326
11218122319,Stop_11218122319,13.0662147,80.1125785
11218122320,Stop_11218122320,13.0748293,80.1117502
11218122321,Stop_11218122321,13.0816715,80.1093223
11218122322,Stop_11218122322,13.1027472,80.1084078
11218122323,Stop_11218122323,13.0983793,80.1083688
11218122324,Stop_11218122324,13.0865016,80.1086769
11218122325,Stop_11218122325,13.1142419,80.1082232
11220607610,Stop_11220607610,13.1165614,80.1005382
11220909946,Stop_11220909946,13.0358165,80.2057589
11220909947,Stop_11220909947,13.0356997,80.2057471
11228615338,Stop_11228615338,12.8871781,80.1842212
11454500629,Stop_11454500629,13.0740459,80.2268379
11454501196,Stop_11454501196,13.0565716,80.1135717
11468853773,Stop_11468853773,13.0511915,80.0896542
11502813606,Stop_11502813606,13.1039058,80.2760763
11591395641,Stop_11591395641,12.9635886,80.2157109
11898326816,Stop_11898326816,12.9781744,80.2041858
11898334385,Stop_11898334385,12.9781744,80.2041858
11915150827,Stop_11915150827,13.1235952,80.2014698
11915150828,Stop_11915150828,13.1237598,80.202265
11915150829,Stop_11915150829,13.1238068,80.2028994
11915150830,Stop_11915150830,13.1182677,80.1983906
11924536816,Stop_11924536816,13.0292564,80.2661412
11924536817,Stop_11924536817,13.0265016,80.2643143
11924536818,Stop_11924536818,13.0265316,80.2641813
11924536819,Stop_11924536819,13.0288106,80.2639144
11924536820,Stop_11924536820,13.0338241,80.2678824
11924536821,Stop_11924536821,13.0369443,80.2670478
11930865099,Stop_11930865099,13.1582106,80.2036717
11949343662,Stop_11949343662,12.9759392,80.2129143
11949359786,Stop_11949359786,12.9919179,80.2058126
11949365488,Stop_11949365488,12.9844281,80.2049489
11949365490,Stop_11949365490,12.9871331,80.2053644
11949365493,Stop_11949365493,12.9891277,80.2048999
11949388470,Stop_11949388470,12.9832652,80.2070307
11953087580,Stop_11953087580,13.1260395,80.2064145
11953087581,Stop_11953087581,13.1257782,80.2066103
11953087582,Stop_11953087582,13.1299942,80.2139623
11953087583,Stop_11953087583,13.1307073,80.2138201
11953087584,Stop_11953087584,13.1356937,80.2162314
11953087585,Stop_11953087585,13.1359314,80.2165935
11953087586,Stop_11953087586,13.1449193,80.2193508
11953087587,Stop_11953087587,13.1440155,80.220311
11953087588,Stop_11953087588,13.1532668,80.2081352
11953087589,Stop_11953087589,13.1534862,80.208343
11953087593,Stop_11953087593,13.1579812,80.2040528
11953087600,Stop_11953087600,13.1580752,80.2033313
11953087601,Stop_11953087601,13.1643511,80.2023309
11953087602,Stop_11953087602,13.1651503,80.2023657
11953087603,Stop_11953087603,13.1704729,80.1992463
11953087604,Stop_11953087604,13.1700994,80.1998069
11953087605,Stop_11953087605,13.1780309,80.1953625
11953087606,Stop_11953087606,13.1784566,80.1947536
11953087611,Stop_11953087611,13.1894981,80.1873829
11953087612,Stop_11953087612,13.1897906,80.1874205
11953087613,Stop_11953087613,13.0790989,80.1986859
11959583808,Stop_11959583808,12.9828708,80.2220062
11959583813,Stop_11959583813,12.9829338,80.2219894
11959593354,Stop_11959593354,13.0148395,80.2046476
11959593355,Stop_11959593355,13.0186308,80.2059629
11959593356,Stop_11959593356,13.02436,80.2067601
11959593357,Stop_11959593357,13.0316093,80.2093455
11959593358,Stop_11959593358,13.0315928,80.2093923
11959593359,Stop_11959593359,13.0351053,80.2111984
11959593360,Stop_11959593360,13.0351199,80.2111129
11959593361,Stop_11959593361,13.0350987,80.2111199
11959599075,Stop_11959599075,12.9903945,80.2203974
11959599076,Stop_11959599076,12.9977277,80.2160004
11959617427,Stop_11959617427,13.0462851,80.2121116
11959617428,Stop_11959617428,13.046284,80.2121909
11959650452,Stop_11959650452,13.0610969,80.1386175
11959650453,Stop_11959650453,13.0603958,80.1548331
11959650454,Stop_11959650454,13.0612688,80.1646145
11959650455,Stop_11959650455,13.0631574,80.1671922
11959650456,Stop_11959650456,13.0665939,80.1748475
11959650457,Stop_11959650457,13.0698028,80.1816193
11959650458,Stop_11959650458,13.0714981,80.186249
11959650459,Stop_11959650459,13.0745102,80.1994378
11959664546,Stop_11959664546,13.0744576,80.1993985
11959664547,Stop_11959664547,13.0714012,80.1862757
11959664548,Stop_11959664548,13.0697316,80.1816826
11959664549,Stop_11959664549,13.0665327,80.1748903
11959665380,Stop_11959665380,13.0631224,80.1672127
11959665381,Stop_11959665381,13.0612345,80.1646195
11959665382,Stop_11959665382,13.0603444,80.1548311
11959665383,Stop_11959665383,13.0610323,80.1386139
11962082455,Stop_11962082455,13.0695957,80.1241457
11962082456,Stop_11962082456,13.0696002,80.1240609
11962082457,Stop_11962082457,13.069608,80.1239787
11962082458,Stop_11962082458,13.0696152,80.1238956
12076683371,Stop_12076683371,13.0526232,80.0755593
12108836587,Stop_12108836587,12.8786189,80.2161601
12114421266,Stop_12114421266,13.1505889,80.1914184
12147208813,Stop_12147208813,13.1841966,80.1916402
12155348708,Stop_12155348708,13.1269583,80.1942278
12155348709,Stop_12155348709,13.1269857,80.1944102
12155348710,Stop_12155348710,13.1354867,80.190348
12155348711,Stop_12155348711,13.1355847,80.1903386
12167706507,Stop_12167706507,13.0772379,80.2251117
12169680535,Stop_12169680535,13.0845003,80.2198834
12169680536,Stop_12169680536,13.0846852,80.2198338
12169834258,Stop_12169834258,13.0855408,80.2181648
12169834259,Stop_12169834259,13.0855408,80.2178483
12188084879,Stop_12188084879,13.1228548,80.2015899
12188084880,Stop_12188084880,13.1185173,80.205062
12188084881,Stop_12188084881,13.1186322,80.2050566
12188084882,Stop_12188084882,13.1139224,80.2067223
12188084883,Stop_12188084883,13.1139119,80.2068779
12188084884,Stop_12188084884,13.1083791,80.2059605
12202926833,Stop_12202926833,13.1326681,80.1734513
12202926834,Stop_12202926834,13.13207,80.1717346
12202926835,Stop_12202926835,13.1319864,80.1696533
12202926836,Stop_12202926836,13.1319368,80.1652464
12202926837,Stop_12202926837,13.1303565,80.1585784
12203059705,Stop_12203059705,13.1077295,80.2436354
12203183697,Stop_12203183697,13.0087993,80.2132503
12361399925,Stop_12361399925,12.901036,80.2275695
12404453182,Stop_12404453182,12.8680865,80.0755956
12458643768,Stop_12458643768,13.1886341,80.3149032
12458688668,Stop_12458688668,13.1842959,80.3089189
12458688674,Stop_12458688674,13.1862231,80.3076209
12458710742,Stop_12458710742,13.1912925,80.3134402
12458713955,Stop_12458713955,13.1841093,80.3088046
12458713956,Stop_12458713956,13.1839156,80.3085916
12458756398,Stop_12458756398,13.1914849,80.3133575
12512509201,Stop_12512509201,12.8972464,80.1820197
12546626262,Stop_12546626262,13.0777478,80.242907
12581554803,Stop_12581554803,13.1366014,80.230819
12581635599,Stop_12581635599,13.1350989,80.2385828
12581645338,Stop_12581645338,13.1292868,80.2413545
12794255583,Stop_12794255583,13.0835001,80.2749403
12794255584,Stop_12794255584,13.0835059,80.2749931
12986091907,Stop_12986091907,12.9133328,80.2293073
12986110301,Stop_12986110301,12.8857366,80.2269108
12986110401,Stop_12986110401,12.8779737,80.2269472
13254368531,Stop_13254368531,12.8802996,80.1088408
13439108501,Stop_13439108501,12.9806227,80.2287432
13513843601,Stop_13513843601,13.0538791,80.2421911
13513843701,Stop_13513843701,13.0589363,80.2401152
